task_id,entry_point,strategy,sample_index,code,code_file,initial_code,initial_code_file,syntax_valid,syntax_error,pylint_score,bandit_issues,radon_cc_avg,radon_cc_max,radon_mi,pylint_report_file,bandit_report_file,bandit_stderr_file,passed,functional_result,llm_readability,llm_maintainability,llm_correctness,llm_efficiency,llm_pythonic_style,llm_overall_score,llm_feedback,initial_pylint_score,initial_passed,initial_functional_result,initial_pylint_report_file,initial_bandit_report_file,initial_bandit_stderr_file,refinement_changed
HumanEval/24,largest_divisor,zero_shot,0,"def largest_divisor(n: int) -> int:
    if n <= 1:
        return -1
    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            return n // i
    return 1",raw_generations/HumanEval_24/zero_shot_sample0.py,,,True,,5.71,0,4.0,4,67.85168848722587,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_24__zero_shot__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_24__zero_shot__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_24__zero_shot__sample0__final_bandit.stderr.txt,True,passed,8.0,7.0,6.0,8.0,7.0,7.0,The code is generally clean and efficient but has a correctness issue with edge cases and doesn't fully match the problem specification for all inputs.,,,,,,,
HumanEval/24,largest_divisor,constraint_guided,0,"""""""Utility functions for integer divisor calculations.""""""

def largest_divisor(n: int) -> int:
    """"""
    Find the largest number that divides n evenly, smaller than n.
    Return -1 if such a number does not exist.
    """"""
    if n <= 1:
        return -1
    for candidate in range(n // 2, 0, -1):
        if n % candidate == 0:
            return candidate
    return -1",raw_generations/HumanEval_24/constraint_guided_sample0.py,,,True,,8.57,0,4.0,4,95.322099883433,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_24__constraint_guided__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_24__constraint_guided__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_24__constraint_guided__sample0__final_bandit.stderr.txt,True,passed,8.0,7.0,7.0,4.0,6.0,6.0,The code is readable and mostly correct but inefficient for large n due to linear search; edge cases like n=2 are handled but could be optimized with sqrt-based divisor search.,,,,,,,
HumanEval/24,largest_divisor,structured_cot,0,"""""""
Find the largest proper divisor of a positive integer.
""""""

def largest_divisor(n: int) -> int:
    """"""
    Find the largest number that divides n evenly, smaller than n.
    Return -1 if such a number does not exist.
    """"""
    if n <= 1:
        return -1
    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            return n // i
    return 1",raw_generations/HumanEval_24/structured_cot_sample0.py,,,True,,8.57,0,4.0,4,91.1131266162966,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_24__structured_cot__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_24__structured_cot__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_24__structured_cot__sample0__final_bandit.stderr.txt,True,passed,8.0,-1.0,5.0,7.0,6.0,5.0,"The code has a critical bug for prime numbers (returns 1 instead of -1) and lacks modularity, though it's readable and efficient for composites.",,,,,,,
HumanEval/24,largest_divisor,self_refine,0,"""""""Utility for finding largest proper divisors.""""""

def largest_divisor(n: int) -> int:
    """"""
    Find the largest number that divides n evenly, smaller than n.
    Return -1 if such a number does not exist.

    Example:
        >>> largest_divisor(15)
        5
    """"""
    if n <= 1:
        return -1
    for candidate in range(n // 2, 0, -1):
        if n % candidate == 0:
            return candidate
    return -1",raw_generations/HumanEval_24/self_refine_sample0.py,"""""""Utility for finding largest proper divisors.""""""

def largest_divisor(n: int) -> int:
    """"""
    Find the largest number that divides n evenly, smaller than n.
    Return -1 if such a number does not exist.

    Example:
        >>> largest_divisor(15)
        5
    """"""
    if n <= 1:
        return -1
    for candidate in range(n // 2, 0, -1):
        if n % candidate == 0:
            return candidate
    return -1",raw_generations/HumanEval_24/self_refine_sample0_initial.py,True,,8.57,0,4.0,4,91.72493524369999,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_24__self_refine__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_24__self_refine__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_24__self_refine__sample0__final_bandit.stderr.txt,True,passed,8.0,7.0,9.0,4.0,7.0,7.0,The code is clear and correct but inefficient for large inputs; it could be optimized by checking divisors up to sqrt(n) and using complementary divisors.,8.57,True,passed,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_24__self_refine__sample0__initial_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_24__self_refine__sample0__initial_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_24__self_refine__sample0__initial_bandit.stderr.txt,False
HumanEval/25,factorize,zero_shot,0,"def factorize(n: int) -> List[int]:
    factors = []
    while n % 2 == 0:
        factors.append(2)
        n //= 2
    for i in range(3, int(n**0.5) + 1, 2):
        while n % i == 0:
            factors.append(i)
            n //= i
    if n > 1:
        factors.append(n)
    return factors",raw_generations/HumanEval_25/zero_shot_sample0.py,,,True,,3.33,0,5.0,5,61.61982639756724,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_25__zero_shot__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_25__zero_shot__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_25__zero_shot__sample0__final_bandit.stderr.txt,True,passed,8.0,7.0,6.0,8.0,7.0,7.0,"The code is generally readable and efficient but fails for n=1 (returns empty list instead of [1]) and uses a variable 'i' that shadows the outer loop variable after n changes, which could cause subtle bugs.",,,,,,,
HumanEval/25,factorize,constraint_guided,0,"""""""Prime factorization utilities.""""""

from typing import List


def factorize(n: int) -> List[int]:
    """"""
    Return a list of prime factors of the given integer in the order of smallest to largest.
    Each of the factors should be listed as often as it appears in the factorization.
    The input number should be equal to the product of all factors.

    Examples:
        >>> factorize(8)
        [2, 2, 2]
        >>> factorize(25)
        [5, 5]
        >>> factorize(70)
        [2, 5, 7]
    """"""
    if n <= 1:
        return []

    factors = []

    while n % 2 == 0:
        factors.append(2)
        n //= 2

    candidate = 3
    while candidate * candidate <= n:
        while n % candidate == 0:
            factors.append(candidate)
            n //= candidate
        candidate += 2

    if n > 1:
        factors.append(n)

    return factors",raw_generations/HumanEval_25/constraint_guided_sample0.py,,,True,,9.41,0,6.0,6,85.33941593763431,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_25__constraint_guided__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_25__constraint_guided__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_25__constraint_guided__sample0__final_bandit.stderr.txt,True,passed,9.0,8.0,9.0,8.0,7.0,8.0,The code is clear and efficient but could be more Pythonic with better handling of edge cases like negative numbers.,,,,,,,
HumanEval/25,factorize,structured_cot,0,"""""""Prime factorization utilities.""""""

from typing import List


def factorize(n: int) -> List[int]:
    """"""
    Return a list of prime factors of the given integer in the order of smallest to largest.
    Each of the factors should be listed as often as it appears in the factorization.
    The input number should be equal to the product of all factors.

    Examples:
        >>> factorize(8)
        [2, 2, 2]
        >>> factorize(25)
        [5, 5]
        >>> factorize(70)
        [2, 5, 7]
    """"""
    if n < 2:
        return []
    factors = []
    while n % 2 == 0:
        factors.append(2)
        n //= 2
    i = 3
    while i * i <= n:
        while n % i == 0:
            factors.append(i)
            n //= i
        i += 2
    if n > 1:
        factors.append(n)
    return factors",raw_generations/HumanEval_25/structured_cot_sample0.py,,,True,,9.41,0,6.0,6,85.26779415549892,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_25__structured_cot__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_25__structured_cot__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_25__structured_cot__sample0__final_bandit.stderr.txt,True,passed,8.0,7.0,9.0,8.0,7.0,8.0,The code is clear and efficient but lacks modularity and could be more Pythonic with better variable naming.,,,,,,,
HumanEval/25,factorize,self_refine,0,"""""""Prime factorization utility.""""""

from typing import List


def factorize(n: int) -> List[int]:
    """"""
    Return a list of prime factors of the given integer in the order of smallest to largest.
    Each of the factors should be listed as often as it appears in the factorization.
    The input number should be equal to the product of all factors.

    Examples:
        >>> factorize(8)
        [2, 2, 2]
        >>> factorize(25)
        [5, 5]
        >>> factorize(70)
        [2, 5, 7]
    """"""
    if n < 2:
        return []

    prime_factors = []

    # Extract all factors of 2
    while n % 2 == 0:
        prime_factors.append(2)
        n //= 2

    # Check odd divisors up to sqrt(n)
    divisor = 3
    while divisor * divisor <= n:
        while n % divisor == 0:
            prime_factors.append(divisor)
            n //= divisor
        divisor += 2

    # Remaining prime factor
    if n > 1:
        prime_factors.append(n)

    return prime_factors",raw_generations/HumanEval_25/self_refine_sample0.py,"""""""Prime factorization utility.""""""

from typing import List


def factorize(n: int) -> List[int]:
    """"""
    Return a list of prime factors of the given integer in the order of smallest to largest.
    Each of the factors should be listed as often as it appears in the factorization.
    The input number should be equal to the product of all factors.

    Examples:
        >>> factorize(8)
        [2, 2, 2]
        >>> factorize(25)
        [5, 5]
        >>> factorize(70)
        [2, 5, 7]
    """"""
    if n < 2:
        return []

    prime_factors = []

    # Extract all factors of 2
    while n % 2 == 0:
        prime_factors.append(2)
        n //= 2

    # Check odd divisors up to sqrt(n)
    divisor = 3
    while divisor * divisor <= n:
        while n % divisor == 0:
            prime_factors.append(divisor)
            n //= divisor
        divisor += 2

    # Remaining prime factor
    if n > 1:
        prime_factors.append(n)

    return prime_factors",raw_generations/HumanEval_25/self_refine_sample0_initial.py,True,,9.41,0,6.0,6,83.65159135167504,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_25__self_refine__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_25__self_refine__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_25__self_refine__sample0__final_bandit.stderr.txt,True,passed,9.0,8.0,8.0,7.0,7.0,7.8,The code is clear and functional but could be more efficient and Pythonic with better handling of edge cases.,9.41,True,passed,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_25__self_refine__sample0__initial_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_25__self_refine__sample0__initial_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_25__self_refine__sample0__initial_bandit.stderr.txt,False
HumanEval/26,remove_duplicates,zero_shot,0,"def remove_duplicates(numbers: List[int]) -> List[int]:
    count = {}
    for num in numbers:
        count[num] = count.get(num, 0) + 1
    return [num for num in numbers if count[num] == 1]",raw_generations/HumanEval_26/zero_shot_sample0.py,,,True,,0.0,0,4.0,4,76.2043786057638,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_26__zero_shot__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_26__zero_shot__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_26__zero_shot__sample0__final_bandit.stderr.txt,True,passed,8.0,7.0,9.0,8.0,8.0,8.0,"The code is clear and efficient, but could be slightly improved by using collections.Counter for better maintainability.",,,,,,,
HumanEval/26,remove_duplicates,constraint_guided,0,"""""""Remove duplicates from lists while preserving order of unique elements.""""""

from typing import List


def remove_duplicates(numbers: List[int]) -> List[int]:
    """"""
    From a list of integers, remove all the elements that occur more than once.
    Keep the order of the elements the same as in the input.

    Example:
        >>> remove_duplicates([1, 2, 3, 2, 4])
        [1, 3, 4]
    """"""
    frequency = {}
    for number in numbers:
        frequency[number] = frequency.get(number, 0) + 1
    return [number for number in numbers if frequency[number] == 1]",raw_generations/HumanEval_26/constraint_guided_sample0.py,,,True,,8.33,0,4.0,4,94.71933643164644,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_26__constraint_guided__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_26__constraint_guided__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_26__constraint_guided__sample0__final_bandit.stderr.txt,True,passed,8.0,7.0,9.0,8.0,8.0,8.0,"The code is clear and efficient, but could be slightly improved by using collections.Counter for better readability and maintainability.",,,,,,,
HumanEval/26,remove_duplicates,structured_cot,0,"""""""Utility functions for list processing.""""""

from collections import Counter
from typing import List


def remove_duplicates(numbers: List[int]) -> List[int]:
    """"""
    From a list of integers, remove all the elements that occur more than once.
    Keep the order of the elements the same as in the input.

    Example:
        >>> remove_duplicates([1, 2, 3, 2, 4])
        [1, 3, 4]
    """"""
    counts = Counter(numbers)
    return [n for n in numbers if counts[n] == 1]",raw_generations/HumanEval_26/structured_cot_sample0.py,,,True,,8.0,0,3.0,3,95.02961268890789,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_26__structured_cot__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_26__structured_cot__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_26__structured_cot__sample0__final_bandit.stderr.txt,True,passed,9.0,9.0,10.0,9.0,10.0,9.0,"Clean, efficient, and idiomatic solution using Counter and list comprehension; minor improvements possible in docstring formatting.",,,,,,,
HumanEval/26,remove_duplicates,self_refine,0,"""""""Utility functions for list manipulation.""""""

from typing import List


def remove_duplicates(numbers: List[int]) -> List[int]:
    """"""
    From a list of integers, remove all the elements that occur more than once.
    Keep the order of the elements the same as in the input.

    Example:
        >>> remove_duplicates([1, 2, 3, 2, 4])
        [1, 3, 4]
    """"""
    seen = set()
    duplicates = set()
    for number in numbers:
        if number in seen:
            duplicates.add(number)
        else:
            seen.add(number)
    unique_numbers = [number for number in numbers if number not in duplicates]
    return unique_numbers",raw_generations/HumanEval_26/self_refine_sample0.py,"""""""Utility functions for list manipulation.""""""

from typing import List


def remove_duplicates(numbers: List[int]) -> List[int]:
    """"""
    From a list of integers, remove all the elements that occur more than once.
    Keep the order of the elements the same as in the input.

    Example:
        >>> remove_duplicates([1, 2, 3, 2, 4])
        [1, 3, 4]
    """"""
    seen = set()
    duplicates = set()
    for number in numbers:
        if number in seen:
            duplicates.add(number)
        else:
            seen.add(number)
    unique_numbers = [number for number in numbers if number not in duplicates]
    return unique_numbers",raw_generations/HumanEval_26/self_refine_sample0_initial.py,True,,9.0,0,5.0,5,96.15881798802,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_26__self_refine__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_26__self_refine__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_26__self_refine__sample0__final_bandit.stderr.txt,True,passed,8.0,7.0,9.0,8.0,7.0,8.0,The code is clear and correct but could be more Pythonic by using collections.Counter for better efficiency and conciseness.,9.0,True,passed,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_26__self_refine__sample0__initial_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_26__self_refine__sample0__initial_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_26__self_refine__sample0__initial_bandit.stderr.txt,False
HumanEval/27,flip_case,zero_shot,0,"def flip_case(string: str) -> str:
    return string.swapcase()",raw_generations/HumanEval_27/zero_shot_sample0.py,,,True,,0.0,0,1.0,1,100.0,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_27__zero_shot__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_27__zero_shot__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_27__zero_shot__sample0__final_bandit.stderr.txt,True,passed,10.0,10.0,10.0,10.0,10.0,10.0,"Perfect implementation using built-in method, fully correct and idiomatic.",,,,,,,
HumanEval/27,flip_case,constraint_guided,0,"""""""Utility functions for manipulating string case.""""""

def flip_case(string: str) -> str:
    """"""For a given string, flip lowercase characters to uppercase and uppercase to lowercase.

    Example:
        >>> flip_case('Hello')
        'hELLO'
    """"""
    return string.swapcase()",raw_generations/HumanEval_27/constraint_guided_sample0.py,,,True,,5.0,0,1.0,1,100.0,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_27__constraint_guided__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_27__constraint_guided__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_27__constraint_guided__sample0__final_bandit.stderr.txt,True,passed,9.0,9.0,10.0,10.0,10.0,9.0,"Excellent implementation using built-in swapcase, perfectly correct and Pythonic, though slightly trivial for a utility function.",,,,,,,
HumanEval/27,flip_case,structured_cot,0,"""""""Flip case of characters in a string.""""""

def flip_case(string: str) -> str:
    """"""
    For a given string, flip lowercase characters to uppercase and uppercase to lowercase.

    Example:
        >>> flip_case('Hello')
        'hELLO'
    """"""
    return string.swapcase()",raw_generations/HumanEval_27/structured_cot_sample0.py,,,True,,5.0,0,1.0,1,100.0,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_27__structured_cot__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_27__structured_cot__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_27__structured_cot__sample0__final_bandit.stderr.txt,True,passed,9.0,9.0,10.0,10.0,10.0,9.0,"Excellent use of built-in method; code is simple, correct, and idiomatic.",,,,,,,
HumanEval/27,flip_case,self_refine,0,"""""""Utility for case manipulation of strings.""""""

def flip_case(string: str) -> str:
    """"""
    For a given string, flip lowercase characters to uppercase and uppercase to lowercase.

    Example:
        >>> flip_case('Hello')
        'hELLO'
    """"""
    return string.swapcase()",raw_generations/HumanEval_27/self_refine_sample0.py,"""""""Utility for case manipulation of strings.""""""

def flip_case(string: str) -> str:
    """"""
    For a given string, flip lowercase characters to uppercase and uppercase to lowercase.

    Example:
        >>> flip_case('Hello')
        'hELLO'
    """"""
    return string.swapcase()",raw_generations/HumanEval_27/self_refine_sample0_initial.py,True,,5.0,0,1.0,1,100.0,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_27__self_refine__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_27__self_refine__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_27__self_refine__sample0__final_bandit.stderr.txt,True,passed,9.0,9.0,10.0,10.0,10.0,9.0,"Excellent implementation using built-in method, perfectly correct and efficient, though docstring could be slightly more detailed about edge cases.",5.0,True,passed,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_27__self_refine__sample0__initial_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_27__self_refine__sample0__initial_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_27__self_refine__sample0__initial_bandit.stderr.txt,False
HumanEval/28,concatenate,zero_shot,0,"def concatenate(strings: List[str]) -> str:
    return ''.join(strings)",raw_generations/HumanEval_28/zero_shot_sample0.py,,,True,,0.0,0,1.0,1,100.0,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_28__zero_shot__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_28__zero_shot__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_28__zero_shot__sample0__final_bandit.stderr.txt,True,passed,10.0,10.0,10.0,10.0,10.0,10.0,"Perfect implementation: concise, idiomatic, and fully correct.",,,,,,,
HumanEval/28,concatenate,constraint_guided,0,"""""""Provide string concatenation functionality.""""""

from typing import List


def concatenate(strings: List[str]) -> str:
    """"""
    Concatenate list of strings into a single string.

    Example:
        >>> concatenate(['a', 'b', 'c'])
        'abc'
    """"""
    return """".join(strings)",raw_generations/HumanEval_28/constraint_guided_sample0.py,,,True,,6.67,0,1.0,1,100.0,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_28__constraint_guided__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_28__constraint_guided__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_28__constraint_guided__sample0__final_bandit.stderr.txt,True,passed,9.0,9.0,10.0,10.0,10.0,9.0,"Excellent, idiomatic implementation using str.join, with clear documentation and proper typing.",,,,,,,
HumanEval/28,concatenate,structured_cot,0,"""""""Concatenate list of strings module.""""""

from typing import List


def concatenate(strings: List[str]) -> str:
    """"""
    Concatenate list of strings into a single string.

    Example:
        >>> concatenate(['a', 'b', 'c'])
        'abc'
    """"""
    return """".join(strings)",raw_generations/HumanEval_28/structured_cot_sample0.py,,,True,,6.67,0,1.0,1,100.0,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_28__structured_cot__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_28__structured_cot__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_28__structured_cot__sample0__final_bandit.stderr.txt,True,passed,9.0,9.0,10.0,10.0,10.0,9.0,"Excellent, idiomatic implementation using str.join; only minor improvement would be to handle None input or add type checking for production.",,,,,,,
HumanEval/28,concatenate,self_refine,0,"""""""Utility functions for string operations.""""""

from typing import List


def concatenate(strings: List[str]) -> str:
    """"""
    Concatenate list of strings into a single string.

    Example:
        >>> concatenate(['a', 'b', 'c'])
        'abc'
    """"""
    return """".join(strings)",raw_generations/HumanEval_28/self_refine_sample0.py,"""""""Utility functions for string operations.""""""

from typing import List


def concatenate(strings: List[str]) -> str:
    """"""
    Concatenate list of strings into a single string.

    Example:
        >>> concatenate(['a', 'b', 'c'])
        'abc'
    """"""
    return """".join(strings)",raw_generations/HumanEval_28/self_refine_sample0_initial.py,True,,6.67,0,1.0,1,100.0,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_28__self_refine__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_28__self_refine__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_28__self_refine__sample0__final_bandit.stderr.txt,True,passed,9.0,9.0,10.0,10.0,10.0,9.0,"Clean, efficient, and idiomatic implementation using str.join; only minor improvement possible with more descriptive docstring.",6.67,True,passed,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_28__self_refine__sample0__initial_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_28__self_refine__sample0__initial_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_28__self_refine__sample0__initial_bandit.stderr.txt,False
HumanEval/29,filter_by_prefix,zero_shot,0,"from typing import List


def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    """"""
    Filter an input list of strings only for ones that start with a given prefix.

    Examples:
        >>> filter_by_prefix([], 'a')
        []
        >>> filter_by_prefix(['abc', 'bcd', 'cde', 'array'], 'a')
        ['abc', 'array']
    """"""
    return [s for s in strings if s.startswith(prefix)]",raw_generations/HumanEval_29/zero_shot_sample0.py,,,True,,3.33,0,3.0,3,100.0,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_29__zero_shot__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_29__zero_shot__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_29__zero_shot__sample0__final_bandit.stderr.txt,True,passed,9.0,9.0,10.0,10.0,10.0,9.0,"Excellent implementation: concise, correct, efficient, and follows Python best practices with proper type hints and documentation.",,,,,,,
HumanEval/29,filter_by_prefix,constraint_guided,0,"""""""Module providing string filtering utilities by prefix.""""""

from typing import List


def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    """"""
    Filter an input list of strings only for ones that start with a given prefix.

    Examples:
        >>> filter_by_prefix([], 'a')
        []
        >>> filter_by_prefix(['abc', 'bcd', 'cde', 'array'], 'a')
        ['abc', 'array']
    """"""
    if not strings:
        return []
    return [s for s in strings if s.startswith(prefix)]",raw_generations/HumanEval_29/constraint_guided_sample0.py,,,True,,8.0,0,4.0,4,93.4630502812996,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_29__constraint_guided__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_29__constraint_guided__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_29__constraint_guided__sample0__final_bandit.stderr.txt,True,passed,9.0,9.0,8.0,9.0,9.0,9.0,"Clean and efficient implementation, but the early empty list return is unnecessary and slightly deviates from expected behavior for non-empty lists with no matches.",,,,,,,
HumanEval/29,filter_by_prefix,structured_cot,0,"""""""Filter strings by prefix module.""""""

from typing import List


def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    """"""
    Filter an input list of strings only for ones that start with a given prefix.

    Examples:
        >>> filter_by_prefix([], 'a')
        []
        >>> filter_by_prefix(['abc', 'bcd', 'cde', 'array'], 'a')
        ['abc', 'array']
    """"""
    return [s for s in strings if s.startswith(prefix)]",raw_generations/HumanEval_29/structured_cot_sample0.py,,,True,,6.67,0,3.0,3,100.0,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_29__structured_cot__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_29__structured_cot__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_29__structured_cot__sample0__final_bandit.stderr.txt,True,passed,9.0,9.0,9.0,9.0,10.0,9.0,"Clean, idiomatic, and efficient implementation using a list comprehension with str.startswith().",,,,,,,
HumanEval/29,filter_by_prefix,self_refine,0,"""""""Module providing string prefix filtering functionality.""""""

from typing import List


def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    """"""
    Filter an input list of strings only for ones that start with a given prefix.

    Examples:
        >>> filter_by_prefix([], 'a')
        []
        >>> filter_by_prefix(['abc', 'bcd', 'cde', 'array'], 'a')
        ['abc', 'array']
    """"""
    return [s for s in strings if s.startswith(prefix)]",raw_generations/HumanEval_29/self_refine_sample0.py,"""""""Module providing string prefix filtering functionality.""""""

from typing import List


def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    """"""
    Filter an input list of strings only for ones that start with a given prefix.

    Examples:
        >>> filter_by_prefix([], 'a')
        []
        >>> filter_by_prefix(['abc', 'bcd', 'cde', 'array'], 'a')
        ['abc', 'array']
    """"""
    return [s for s in strings if s.startswith(prefix)]",raw_generations/HumanEval_29/self_refine_sample0_initial.py,True,,6.67,0,3.0,3,100.0,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_29__self_refine__sample0__final_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_29__self_refine__sample0__final_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_29__self_refine__sample0__final_bandit.stderr.txt,True,passed,9.0,9.0,10.0,9.0,10.0,9.0,"Clean, idiomatic implementation with proper documentation and type hints.",6.67,True,passed,outputs_grok_prompt_v3\reports\static_analysis\pylint\HumanEval_29__self_refine__sample0__initial_pylint.txt,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_29__self_refine__sample0__initial_bandit.json,outputs_grok_prompt_v3\reports\static_analysis\bandit\HumanEval_29__self_refine__sample0__initial_bandit.stderr.txt,False
